4.0	1283 725 1070 1203 210 380 275 2051 1409 820 380 981 497 1283 1142	1096 380 989 725 1070 1203 210 275 2051 1409 820 981 497 1283 1142
3.4	1283 725 1070 210 1497 1203 820 1997 1755 1065 1969 704	1283 725 1070 210 2017 469 1203 380 275 2051 1409 820 380 981 497 1283 1142
3.5	1237 461 1497 863 374 419 612	1237 461 1497 1954 893 419 612
5.0	1237 461 1497 1819 385 419 416 820 2046 419 858	1237 461 1497 1819 385 419 416 820 757 1126 419 858
3.3	1237 461 1497 1819 385 419 416 820 757 1126 419 858	1237 461 1497 1954 893 419 612
3.4	1237 461 1497 863 374 419 612	1237 461 1497 1819 385 419 416 820 2046 419 858
4.6	1283 1770 662 978 380 1819 1690 820 380 1264 1161 1467 405 1126 419 2170	1283 1770 662 978 380 1819 1690 820 1161 1467 405 1126 419 2170
5.0	419 1601 385 419 43 556 380 275 1283 280 966	1283 1601 385 1283 43 556 380 275 1283 280 966
3.3	419 1601 385 419 43 556 380 1759 497 1283 280 966	419 1601 385 419 43 556 380 275 1283 280 966
1.7	1283 1770 662 978 380 1819 1690 820 1161 1467 405 1126 419 2170	419 1601 385 419 43 556 380 1759 497 1283 280 966
1.3	419 1601 385 419 43 556 380 275 1283 280 966	1283 1770 662 978 380 1180 497 820 380 1598
1.8	1283 1770 662 978 380 1819 1690 820 1161 1467 405 1126 419 2170	419 1601 385 419 43 556 380 275 1283 280 966
4.9	1283 620 820 1283 749 385 2200 1497 275 1500 611	1283 620 820 1283 749 385 2200 1497 275 611 469 1969 87
3.6	419 620 820 419 749 1497 1294 820 275 1500 611	419 620 820 419 749 1497 737 1294 820 275 1500 611
4.4	1283 620 820 1283 749 385 2200 1497 275 1500 611	419 620 820 419 749 1497 1294 820 275 1500 611
4.6	1283 1179 385 1283 2 1153 1584 380 703 1065 1283 680 2151	1283 1179 385 1283 2 1584 380 703 1065 1283 680 2151
3.2	1283 1179 385 1283 2 1584 380 703 1065 1283 680 2151	1096 380 989 1179 385 1283 2 1584 703 1065 1283 680 2151
3.8	1283 1211 380 606 2150 419 1757	1283 1211 380 2043 419 1757
2.4	1283 1211 380 2043 419 1757	1283 244 380 1139 1126 1283 1211
3.6	419 1757 380 999 2114 1663 1283 1211	1283 1179 385 1283 2 1584 380 703 1065 1283 680 2151
3.0	1283 244 380 1139 1126 1283 1211	1283 1179 385 1283 2 1584 380 703 1065 1283 680 2151
3.5	1283 1179 385 1283 2 1153 1584 380 703 1065 1283 680 2151	1283 1211 380 2043 419 1757
2.2	1283 1211 380 2043 419 1757	1096 380 989 1179 385 1283 2 1584 703 1065 1283 680 2151
4.5	3 461 1497 1180 1065 1283 1973 1592 1728	1642 461 1497 1180 1065 1283 1973 1592 1728
5.0	419 725 1070 461 380 1180 1065 1283 1728 2006 380 1221 820 1283 1926 776 380 1389 149	419 725 1070 461 380 1180 1065 1283 1221 1728 820 1283 1926 776 380 1389 149
3.9	419 725 1070 461 380 1180 1065 1283 1221 1728 820 1283 1926 776 380 1389 149	419 725 1070 461 380 737 1180 1065 1283 1221 1728 1110 1283 1926 776 1389 149
3.3	419 725 1070 461 380 1180 1065 1283 1728 2006 380 1221 820 1283 1926 776 380 1389 149	3 461 1497 1180 1065 1283 1973 1592 1728
2.7	419 725 1070 461 380 737 1180 1065 1283 1221 1728 1110 1283 1926 776 1389 149	3 461 1497 1180 1065 1283 1973 1592 1728
3.2	419 725 1070 461 380 1180 1065 1283 1221 1728 820 1283 1926 776 380 1389 149	3 461 1497 1180 1065 1283 1973 1592 1728
3.2	1237 1368 1497 1655 820 2173 1368 1497 2046 149	1096 380 989 749 1655 820 1096 380 989 2173 749 2046
4.9	1283 725 1070 5 1368 1497 1819 555	419 725 1070 5 1368 1497 1819 555
3.7	1283 725 1070 5 1368 1497 1819 1663 1828	1283 725 1070 5 1368 1497 1819 555
2.1	1283 725 1070 5 1368 1497 1819 1663 1828	1237 1368 1497 1655 820 2173 1368 1497 2046 149
2.4	1283 725 1070 5 1368 1497 1819 555	1237 1368 1497 1655 2245 820 2173 1368 1497 2046 149
1.8	1096 380 989 749 1655 820 1096 380 989 2173 749 2046	1283 725 1070 5 1368 1497 1819 555
2.4	1283 725 1070 5 1368 1497 1819 555	1237 1368 1497 1655 820 2173 1368 1497 2046 149
3.1	1283 909 380 541 1283 15 136 1467 512 385 1283 725 1070 461	1283 1675 909 380 1759 497 1283 15
4.0	1283 722 1803 380 172	1096 380 989 722 1803 172
3.2	1865 380 999 602 1663 1283 722 1803	1283 909 380 541 1283 15 136 1467 512 385 1283 725 1070 461
2.3	1283 722 1803 380 172	1283 15 380 999 1297 136 1467 512 1663 1283 909 385 1283 725 1070 461
3.0	1283 1675 909 380 1759 497 1283 15	1283 722 1803 380 172
3.1	1283 722 1803 380 172	1283 909 380 541 1283 15 136 1467 512 385 1283 725 1070 461
4.3	1283 700 380 1180 339 1065 1283 938 385 1921 1070 419 858 374 1283 1248	1283 700 380 1180 1065 1283 938 385 1458 1070 419 858 374 1283 1248
4.6	1283 700 380 1065 1283 965 385 1921 1070 419 858	1283 700 380 1065 1283 938 385 1921 1070 419 858
3.2	1096 380 989 700 1065 1283 938 385 1921 1070 419 858	1283 700 380 1065 1283 938 385 1921 1070 419 858
4.5	1283 700 380 1180 339 1065 1283 938 385 1921 1070 419 858 374 1283 1248	1283 700 380 1065 1283 938 385 1921 1070 419 858
3.5	419 460 380 737 2046 1237 1203 763 808 1497 1807 419 1157 1687	419 460 380 2046 1237 1203 763 808 1497 1807 419 1157 1687
3.4	419 460 380 2046 1237 763 697 469 1203 808 1497 1807 419 1157 1687	461 1126 1283 1716 1770 1497 757 1126 419 621 808 1497 782 1939 1070 419 763
4.5	1283 1626 256 820 1283 1190 802 256 1497 1294 555	1283 1626 256 820 1283 1190 256 1110 1283 802 1286 1497 1294 555
3.9	1283 1626 256 820 1283 1190 802 256 1497 863 1195 164 2173	1283 1626 256 820 1283 1190 802 256 1497 1294 555
3.8	1237 210 1497 1294 555 1065 419 1118	1283 1626 256 820 1283 1190 256 1110 1283 802 1286 1497 1294 555
4.1	1237 210 1497 181 1294 555 1065 419 1118	1283 1626 256 820 1283 1190 802 256 1497 1294 555
4.9	1283 256 2006 380 572 380 126 385 419 372	1283 572 256 380 126 385 419 372
5.0	1283 1280 757 256 380 1819 1065 1301 1551 209 820 1476 1171 1777	419 1280 757 256 380 1819 1065 1301 1551 209 820 380 1476 1171 1777
3.0	1283 623 757 256 380 1447 1065 419 869	1283 1280 757 256 380 1819 1065 1301 1551 209 820 1476 1171 1777
2.9	419 1280 757 256 380 1819 1065 1301 1551 209 820 380 1476 1171 1777	1283 572 256 380 126 385 419 372
2.5	1283 572 256 380 1180 497	1283 1280 757 256 380 1819 1065 1301 1551 209 820 1476 1171 1777
4.8	419 327 380 1180 1065 1283 2084 15	419 327 380 1180 1065 1283 2084 32
3.5	419 327 380 737 1180 1065 1283 2084 15	419 327 380 1180 1065 1283 2084 15
4.6	1283 1318 380 1180 123 1065 1283 1978	1283 1318 380 1180 1065 1283 1978
4.1	1283 1318 380 1180 123 1065 1283 1978	419 327 380 1180 1065 1283 2084 15
4.2	1283 1318 380 1180 1065 1283 1978	419 327 380 1180 1065 1283 2084 15
4.9	1237 1843 1497 275 348 1065 419 1938 121	1237 1843 1497 275 348 1065 419 121 2006 380 1938
4.4	1237 1843 1497 275 348 1065 419 1938 121	1237 1843 1497 275 348 820 863 1065 419 1188
3.5	1237 1843 1497 275 348 820 1497 863 1065 419 1188	1096 1497 989 1843 275 348 1065 419 1938 121
4.3	1237 1843 1497 275 348 820 1497 863 1065 419 1188	1237 1843 1497 275 348 1065 419 1938 121
3.3	1283 256 1110 1283 74 1286 380 2237 907 893 419 612	1283 256 380 2237 385 1283 2171 820 419 1199 380 42 1065 1481
3.6	1283 875 256 380 1180 385 419 1118 820 1254 1301 249 2076	1283 875 256 380 981 385 419 1118 820 1301 2236 380 6 1939
4.8	1283 875 256 380 6 1939 385 419 1118 820 981 1110 1301 2236 1939	1283 875 256 380 981 385 419 1118
4.8	419 727 1497 1585 820 275 1409 2006 1497 875 680 820 802	419 727 1497 1585 820 275 875 680 820 802 1409
4.8	1283 1187 725 1070 727 380 863 385 1283 1640	926 727 1497 863 385 1283 1640
4.4	1283 1187 725 1070 727 380 863 385 1283 1640	1096 380 989 1187 725 1070 727 863 385 1283 1640
3.6	926 727 1497 863 385 1283 1640	419 727 1497 1585 820 275 875 680 820 802 1409
3.7	1096 380 989 1187 725 1070 727 863 385 1283 1640	419 727 1497 1585 820 275 875 680 820 802 1409
3.5	1283 1187 725 1070 727 380 863 385 1283 1640	419 727 1497 737 1585 820 1497 737 275 875 680 820 802 1409
5.0	419 700 380 1180 911 16 1283 471 1944	419 700 380 1180 1404 16 1283 471 1944
4.8	1283 1029 1179 380 1180 1065 1283 21 16 1283 35 1944	1283 1179 478 380 1029 380 1180 1065 1283 21 16 1283 35 1944
3.8	1283 1029 1179 380 1180 1065 1283 21 16 1283 35 1944	1283 1029 1179 380 1819 136 1283 21 374 1283 35 1944
1.8	1283 1179 478 380 1029 380 1180 1065 1283 21 16 1283 35 1944	419 700 380 1180 911 16 1283 471 1944
2.8	1283 1029 1179 380 1819 136 1283 21 374 1283 35 1944	419 700 380 1180 911 16 1283 471 1944
3.0	1283 1029 1179 380 1180 1065 1283 21 16 1283 35 1944	419 700 380 1180 911 16 1283 471 1944
5.0	419 1179 380 1294 1110 1237 1747 1685 1126 1283 1390	1283 1179 380 1294 1110 1237 1747 1685 1126 1283 1390
4.3	1283 1179 380 1294 1110 1237 1747 1685 1126 1283 1390	1096 380 989 1179 1294 1110 1237 1747 1685 1126 1283 1390
4.9	1283 1024 380 1819 374 350 1165	1283 1179 380 1819 374 350 1165
3.7	1283 1179 380 1819 374 350 1165	1096 380 989 1179 1819 374 350 1165
3.0	1283 1179 380 1294 1110 1237 1747 1685 1126 1283 1390	1283 1024 380 1819 374 350 1165
2.7	1096 380 989 1179 1819 374 350 1165	1283 1179 380 1294 1110 1237 1747 1685 1126 1283 1390
2.1	1283 1179 380 1819 374 350 1165	1096 380 989 1179 1294 1110 1237 1747 1685 1126 1283 1390
3.5	1283 2 256 380 375 1065 802 237 1065 1283 1471 1923	1283 2 256 380 981 1065 802 237 1065 1283 1471 1923
4.9	1283 1869 256 380 981 893 419 237	1283 256 2006 380 1869 380 981 893 419 237
3.7	1283 1869 256 380 1546 385 419 237	1283 1869 256 380 981 893 419 237
3.8	1283 2 256 380 981 1065 802 237 1065 1283 1471 1923	1283 256 2006 380 1869 380 981 893 419 237
3.0	1283 2 256 380 981 1065 802 237 1065 1283 116 1471 1923	1283 1869 256 380 981 893 419 237
3.9	1283 749 380 275 935 820 1283 680 1584 820 380 981	1283 749 380 981 1110 1283 680 1584 820 380 737 275 935
4.9	419 186 749 385 1283 680 1584 380 981 16 1283 223 385 419 1720	1283 186 749 385 1283 680 1584 380 981 16 1283 223 385 419 1720
3.2	419 186 749 385 1283 680 1584 380 981 16 1283 223 385 419 1720	1283 749 380 981 1110 1283 680 1584 820 380 737 275 935
3.8	1283 749 380 275 935 820 1283 680 1584 820 380 981	419 186 749 385 1283 680 1584 380 981 16 1283 223 385 419 1720
4.9	419 802 256 275 2105 299 380 1499 1171 1283 572 256	419 802 256 275 2105 299 380 374 1283 572 256
3.6	419 802 256 275 2105 299 380 374 1283 572 256	419 802 256 380 737 275 2105 299 820 380 737 374 1283 572 256
3.3	419 802 2105 275 256 299 380 374 1283 572 2105	419 802 256 275 2105 299 380 374 1283 572 256
4.5	1283 802 256 380 275 1283 476 2105 767 820 380 1294 1110 1283 572 256 385 419 1118	1283 802 256 380 275 1283 476 2105 767 820 380 1294 1110 1283 256 1110 1283 572 1286 385 419 1118
4.2	419 802 256 275 2105 299 380 1499 1171 1283 572 256	1283 802 256 380 275 1283 476 2105 767 820 380 1294 1110 1283 572 256 385 419 1118
4.4	1283 802 256 380 275 1283 476 2105 767 820 380 1294 1110 1283 572 256 385 419 1118	419 802 256 275 2105 299 380 374 1283 572 256
4.9	1283 367 478 380 1747 380 2043 1283 15 1065 1283 599 1347 61	1283 1747 367 380 2043 1283 15 1065 1283 599 1347 61
3.7	1283 1747 367 380 863 1110 1283 15 1065 1283 599 1347 61	1283 1747 367 380 2043 1283 15 1065 1283 599 1347 61
4.9	419 1747 620 380 2043 1283 1347 15 893 419 313	1283 1747 620 380 2043 1283 1347 15 893 419 313
3.7	1283 1747 620 380 2043 1283 1347 15 893 419 313	1096 380 989 1747 620 2043 1283 1347 15 893 419 313
3.8	1283 1747 367 380 2043 1283 15 1065 1283 599 1347 61	419 1747 620 380 2043 1283 1347 15 893 419 313
3.4	1283 1747 367 380 863 1110 1283 15 1065 1283 599 1347 61	1283 1747 620 380 2043 1283 1347 15 893 419 313
4.8	419 1179 385 1283 1943 1903 380 1569 331 1283 2095 2261 1070 155 820 1294 1124 1536	419 1179 385 1283 1943 1903 380 1569 331 1283 1543 2095 820 1294 1124 1536
4.0	419 1179 385 1283 1943 1903 380 1569 331 1283 2095 2261 1070 155 820 1294 1124 1536	1283 1179 385 1283 1943 1269 380 1294 1124 1536
3.9	419 1179 385 1283 1943 1903 380 737 1569 331 1283 1543 2095 820 380 737 1294 1124 1536	1283 1179 385 1283 1943 1269 380 1294 1124 1536
3.1	1283 1179 385 1283 1943 1269 380 1759 309 1124 1536	419 1179 385 1283 1943 1903 380 1569 331 1283 1543 2095 820 1294 1124 1536
4.0	1283 1179 385 1283 1943 1269 380 1294 1124 1536	419 1179 385 1283 1943 1903 380 1569 331 1283 1543 2095 820 1294 1124 1536
4.9	1283 1747 367 380 275 1283 802 1286 820 1294 1283 1631	1283 367 478 380 1747 380 275 1283 802 1286 820 1294 1283 1631
3.6	1283 1747 1149 380 1294 1110 1283 367 275 1283 802 1286	1283 1747 367 380 275 1283 802 1286 820 1294 1283 1631
2.7	419 367 380 1294 1110 1232 1404	1096 380 989 1747 367 275 1283 802 1286 820 1294 1283 1631
2.8	419 367 380 1391 1294 1110 1232 1404	1283 1747 367 380 275 1283 802 1286 820 1294 1283 1631
3.0	1283 1747 367 380 275 1283 802 1286 820 1294 1283 1631	419 367 380 1294 1110 1232 1230
4.5	419 700 380 275 1283 312 820 380 2043 1283 2151	419 1601 380 275 1283 312 820 380 2043 1283 2151
5.0	1283 1211 380 1569 1065 1283 2151	419 1211 380 1569 1065 1283 2151
3.0	1096 380 989 1211 1569 1065 1283 2151	419 700 380 275 1283 312 820 380 2043 1283 2151
2.6	1283 1211 380 1569 419 2151 331 1283 2095	419 700 380 275 1283 312 820 380 2043 1283 2151
3.4	419 700 380 275 1283 312 820 380 2043 1283 2151	1283 1211 380 1569 1065 1283 2151
4.5	1283 407 380 1790 1085 1669 1283 1977 1146	1283 407 380 1790 1669 1283 1977 1146
3.5	1283 407 380 1790 1939 1070 1283 1977 1146	1283 407 380 1790 1669 1283 1977 1146
2.5	1283 407 380 1790 1669 1283 1977 1146	419 461 1497 863 1065 419 1078 141 1283 407 2006 380 1260
2.7	419 461 1497 863 1065 419 1078 141 1283 1260 407	1283 407 380 1790 1085 1669 1283 1977 1146
5.0	1283 256 380 317 1283 725 1070 802 792 1065 1283 1566 1884	1283 256 380 317 1283 1575 1070 802 792 1065 1283 1566 1884
5.0	1283 341 380 1037 1283 59 1070 792	419 341 380 1037 1283 59 1070 792
3.6	1283 341 380 1037 1283 59 1070 792	1283 256 380 308 1283 1575 1070 802 792 1065 1283 1566 1884
5.0	419 1259 478 380 1019 839 380 1819 1065 785 405 385 1921 1070 1283 2 1147	419 1019 839 1259 380 1819 1065 785 405 385 1921 1070 1283 2 1147
4.0	419 1019 839 1259 380 1819 1065 785 405 385 1921 1070 1283 2 1147	419 1019 839 1259 380 737 1819 1065 785 405 385 1921 1070 1283 2 1147
4.7	1283 875 700 380 766 151 1420 1065 419 452	1283 875 700 380 151 1420 1065 419 452
2.7	419 1259 478 380 1019 839 380 1819 1065 785 405 385 1921 1070 1283 2 1147	1283 875 700 380 151 1420 1065 419 452
3.0	419 1019 839 1259 380 737 1819 1065 785 405 385 1921 1070 1283 2 1147	1283 875 700 380 151 1420 1065 419 452
4.8	1283 1601 478 243 2031 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15	1283 15 244 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15
3.7	1283 15 244 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15	1283 875 15 244 385 1283 1943 15 603 380 1819 385 419 1347
3.0	1283 1601 380 2043 1283 15	1283 1601 478 243 2031 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15
3.8	1283 15 244 385 1283 875 820 1943 603 380 126 497 2150 1283 1347 15	1283 1601 380 2043 1283 15
3.4	1283 15 380 999 2114 1663 1283 1601	1283 15 244 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15
3.5	1096 380 989 1601 2043 1283 15	1283 15 244 385 1283 875 820 1943 603 380 1819 1065 1283 1347 15
4.9	1283 700 385 1283 471 1677 380 1819 1663 1283 471 1178 820 380 1294 1283 921	1283 700 385 1283 471 1218 1677 380 1819 1663 1283 471 1178 820 380 1294 1283 921
2.9	419 700 380 1294 419 921 820 440 419 921 1178 790 469 1033	419 700 380 1759 309 419 921 385 419 921 1178
3.4	1283 700 385 1283 471 1677 380 1819 1663 1283 471 1178 820 380 1294 1283 921	419 700 380 1759 309 419 921 385 419 921 1178
3.7	1283 700 385 1283 471 1218 1677 380 1819 1663 1283 471 1178 820 380 1294 1283 921	419 700 380 1294 419 921 820 440 419 921 1178 790 469 1033
4.0	1283 1627 380 1180 1065 1283 1295 820 757 1126 419 416	1642 1694 1497 1180 385 419 2188 820 1497 2046 419 416
3.0	247 380 1180 385 419 2188 820 2046 419 416	1283 1627 380 1180 1065 1283 1295 820 757 1126 419 416
2.3	1283 1190 620 385 1283 2 1584 380 1655 1065 419 121	1096 380 989 1190 620 385 1283 2 1584 1655 1065 419 121
5.0	419 186 620 380 275 1283 2 371 206 820 380 1655	1283 186 620 380 275 1283 2 371 206 820 380 1655
2.6	1283 1190 620 385 1283 2 1584 380 1655 1065 419 121	1283 186 620 380 2276 820 380 558
4.3	1283 1190 620 385 1283 1584 2006 380 2 380 1655 1065 419 121	1283 186 620 380 275 1283 2 371 206 820 380 1655
3.2	419 1910 20 938 380 737 430 915 419 612	419 1910 20 938 380 430 915 419 612
4.2	1237 56 1497 2043 1124 1910 1240 1065 419 1289	1237 56 1497 2230 2150 1070 1124 1910 1240 1065 419 1289
3.0	1237 56 1497 2230 2150 1070 1124 1910 1240 1065 419 1289	419 1910 20 938 380 430 915 419 612
3.4	1237 56 1497 2043 1124 1910 1240 1065 419 1289	419 1910 20 938 380 430 915 419 612
4.7	1283 256 1110 1972 1676 2201 820 1283 1943 956 380 981 385 419 1118	1283 256 1110 1676 2201 820 1283 1943 956 380 981 385 419 1118
4.1	1283 256 1110 1676 2201 820 1283 1943 956 380 1180 385 419 1118	1283 256 1110 1676 2201 820 1283 1943 956 380 981 385 419 1118
4.5	419 256 385 419 1153 1943 956 380 981 385 419 1131	419 256 385 419 1943 956 380 981 385 419 1131
3.7	419 256 385 419 1943 956 380 737 981 385 419 1131	419 256 385 419 1943 956 380 981 385 419 1131
4.8	1283 1601 380 1819 385 1283 24 1131 1070 2215 566	785 1601 380 1819 385 1283 24 1131 1070 2215 566
3.1	1283 1601 380 1819 385 1283 24 1131 1070 2215 566	1096 380 989 1601 1819 385 1283 24 1131 1070 2215 566
3.6	419 1601 380 737 1819 1065 802 566	419 1601 380 1819 1065 802 566
4.9	1283 1179 380 1657 1365 497 1124 1061 820 200 1179 380 1819 1389 1093	1283 1179 380 1365 497 1124 1061 820 200 1179 380 1819 1389 1093
4.3	1283 1179 380 1365 497 1124 1061 820 200 1179 380 1819 1389 1093	1096 380 989 1179 1365 497 1124 1061 820 1096 380 989 2173 1179 1819 1389 1093
2.0	1283 1415 620 380 182 497 1283 1188 1349 1065 1283 1952	1096 380 989 1179 1365 497 1124 1061 820 1096 380 989 2173 1179 1819 1389 1093
4.4	419 700 380 2087 1283 544 1070 1681 820 200 587	1283 544 1070 1681 820 200 587 380 999 1239 1663 419 700
3.7	419 700 380 737 2087 1283 544 1070 1681 820 200 587	419 700 380 2087 1283 544 1070 1681 820 200 587
4.5	1283 700 380 541 1690 1124 203 2015	1283 1601 380 541 1690 1124 203 2015
2.5	1124 203 700 380 1297 1125 1283 2015	1283 700 380 541 1690 1124 203 2015
3.1	419 700 380 2087 1283 544 1070 1681 820 200 587	1283 1601 380 541 1690 1124 203 2015
4.8	1283 186 875 256 380 1892 1283 186 572 256	1283 256 2006 380 186 820 875 380 1892 1283 186 572 256
4.9	419 572 256 820 419 875 256 1497 385 419 1118	1283 572 256 820 1283 875 256 1497 385 419 1118
3.2	419 572 256 820 419 875 256 1497 385 419 1118	1283 186 875 256 380 1892 1283 186 572 256
2.5	1283 572 256 820 1283 875 256 1497 1181 1821 419 1118	1283 186 875 256 380 1892 1283 186 572 256
3.3	1096 380 989 186 875 256 1892 1283 186 572 256	1283 572 256 820 1283 875 256 1497 385 419 1118
3.4	1283 186 875 256 380 1892 1283 186 572 256	1283 572 256 820 1283 875 256 1497 385 419 1118
3.9	1283 749 380 37 572 2156 1165 478 1497 1853 419 806	1283 749 385 1283 572 1269 380 999 1338 1663 1165 820 380 1853 1093 806
1.9	1283 749 385 1283 572 1269 380 999 1338 1663 1165 820 380 1853 1093 806	419 1199 380 737 42 1065 419 2020 1070 419 749 478 380 385 1283 2 1269
3.7	1843 1497 737 275 161 299 820 1770 1265 820 1497 737 1161 1126 1865 385 419 1469	1843 1497 275 161 299 820 1770 1265 820 1497 1161 1126 1865 385 419 1469
3.6	395 1843 1497 275 680 161 299 820 1497 1161 1171 419 457	395 1843 1497 2087 2150 680 161 299 820 1497 1161 1171 419 422
3.9	1843 1497 275 161 299 820 1770 1265 820 1497 1161 1126 1865 385 419 1469	1283 725 1070 1843 1497 275 680 161 299 820 1497 1161 1171 419 457
3.4	395 1843 1497 2087 2150 680 161 299 820 1497 1161 1171 419 422	1843 1497 275 161 299 820 1770 1265 820 1497 1161 1126 1865 385 419 1469
3.4	395 1843 1497 275 680 161 299 820 1497 1161 1171 419 457	1843 1497 737 275 161 299 820 1770 1265 820 1497 737 1161 1126 1865 385 419 1469
3.8	1843 1497 275 161 299 820 1770 1265 820 1497 1161 1126 1865 385 419 1469	395 1843 1497 275 680 161 299 820 1497 1161 1171 419 457
3.3	419 566 876 1937 380 275 1283 2 2093 820 380 1996 419 1273	419 566 876 1937 380 737 275 1283 2 2093 820 380 737 1996 419 1273
4.9	419 1273 380 999 878 1663 1283 876 382 385 1283 2 2093	419 566 876 1937 380 275 1283 2 2093 820 380 1996 419 1273
4.6	419 566 876 1937 380 275 1283 2 2093 820 380 1996 419 1273	1283 876 382 385 1283 2 2093 380 826 419 1273
4.9	1283 367 478 2061 1747 380 1819 385 1921 1070 1642 1472	1283 1747 367 380 1819 385 1921 1070 1642 1472
5.0	419 1190 620 380 1819 385 419 1877	1283 1190 620 380 1819 385 419 1877
3.5	1283 1190 620 380 1819 385 419 1877	1283 1190 620 380 1180 385 419 1877
4.0	419 1190 620 380 1819 385 419 1877	1283 1747 367 380 1819 385 1921 1070 1642 1472
3.6	1283 367 478 2061 1747 380 1819 385 1921 1070 1642 1472	1283 1190 620 380 1819 385 419 1877
3.7	1283 1190 620 380 1819 385 419 1877	1283 1747 367 380 1819 385 1921 1070 1642 1472
4.5	1237 461 1497 757 1126 1283 1367 2261 1070 1745	1237 461 1497 757 1126 1283 1745 1367
4.4	1237 1747 56 1497 181 1294 911 374 1283 74 1367	1237 1747 56 1497 1294 911 374 1283 74 1367
3.7	1237 1747 56 1497 1180 911 374 1283 74 1367	1237 1747 56 1497 1294 911 374 1283 74 1367
3.2	1237 1747 56 1497 181 1294 911 374 1283 74 1367	1237 461 1497 757 1126 1283 1745 1367
3.3	1237 461 1497 757 1126 1283 1745 1367	1237 1747 56 1497 1294 911 374 1283 74 1367
4.2	419 909 380 2043 1065 1283 793 39	419 909 380 737 2043 1065 1283 793 39
5.0	419 1179 380 275 1283 43 966 820 380 2043 1283 32 385 1283 904 1101	1283 1179 380 275 1283 43 966 820 380 2043 1283 32 385 1283 904 1101
2.5	1283 1179 380 275 1283 43 966 820 380 2043 1283 32 385 1283 904 1101	1096 380 989 1179 275 1283 43 966 820 2043 1283 32 385 1283 904 1101
2.6	419 1179 380 275 1283 43 966 820 380 2043 1283 32 385 1283 904 1101	419 909 380 2043 1065 1283 793 39
3.2	1283 1179 380 275 1283 43 966 820 380 2043 1283 32 385 1283 904 1101	419 909 380 1276 1065 1283 793 39
4.7	1283 1650 256 380 1819 1065 419 1012 820 380 757 1126 200 256 2006 380 572 385 419 884	1283 1650 256 380 1819 1065 419 1012 820 380 757 1126 200 572 256 385 419 884
4.5	1283 1650 256 380 1819 1065 419 1012 820 380 757 1126 200 572 256 385 419 884	1096 380 989 1650 256 1819 1065 419 1012 820 757 1126 200 572 256 385 419 884
3.7	419 1869 256 380 2046 1283 572 256 808 380 2237 385 1283 884	419 1869 256 380 737 2046 1283 572 256 808 380 2237 385 1283 884
4.3	419 1869 256 380 2046 1283 572 256 808 380 2237 385 1283 884	1283 1650 256 380 1819 1065 419 1012 820 380 757 1126 200 572 256 385 419 884
3.3	419 1869 256 380 737 2046 1283 572 256 808 380 2237 385 1283 884	1283 1650 256 380 1819 1065 419 1012 820 380 757 1126 200 572 256 385 419 884
2.5	419 1869 256 380 2046 1283 572 256 808 380 2237 385 1283 884	1096 380 989 1650 256 1819 1065 419 1012 820 757 1126 200 572 256 385 419 884
4.7	1283 1747 2243 380 1420	1283 1747 749 380 1420
2.9	1283 1747 749 380 1420	1283 1747 749 380 1819 1262 1065 785 1795
3.2	1283 1747 749 380 1420	1283 1747 749 380 1819 1065 1520 209
4.0	1283 1747 749 380 1819 1065 785 1795	1283 1747 749 380 1819 723
4.6	1283 1984 380 384 1171 1283 2 1336	1283 2 1336 380 999 827 1171 1663 1283 1984
4.9	419 1190 1984 380 514 1065 1283 1904 1070 2 811	1283 1190 1984 380 514 1065 1283 1904 1070 2 811
3.6	419 1190 1984 380 514 1065 1283 1904 1070 2 811	1283 1984 380 384 1171 1283 2 1336
3.8	1283 1190 1984 380 514 1065 1283 1904 1070 2 811	1283 2 1336 380 999 827 1171 1663 1283 1984
2.6	1283 1984 380 2087 2150 1821 1283 2 1336	1283 1190 1984 380 514 1065 1283 1904 1070 2 811
3.7	247 380 559 893 419 237 1070 419 1260 513 81	1642 461 1497 559 893 419 237 1070 419 1260 513 81
4.6	3 461 1497 530 863 1110 1350 915 202 237 820 419 1199 380 540	3 461 1497 863 915 202 237 820 419 1199 380 540
3.5	3 461 1497 863 915 202 237 820 419 1199 380 540	3 461 1497 1819 385 202 237 820 419 1199 380 1086
3.3	3 461 1497 530 863 1110 1350 915 202 237 820 419 1199 380 540	1642 461 1497 559 893 419 237 1070 419 1260 513 81
2.9	1642 461 1497 559 893 419 237 1070 419 1260 513 81	3 461 1497 1819 385 202 237 820 419 1199 380 1086
3.9	3 461 1497 863 915 202 237 820 419 1199 380 540	1642 461 1497 559 893 419 237 1070 419 1260 513 81
4.3	3 1685 1497 1003 1824 1171 164 2173 385 1921 1070 1283 2139	1096 1497 989 1685 1003 1824 1171 164 2173 385 1921 1070 1283 2139
3.9	1642 1685 1497 1003 1824 1171 164 2173 385 1921 1070 1283 2139	419 1747 1685 1497 675 1110 1283 130 1306 2139 385 1283 1390
2.9	419 1747 64 1497 675 1110 1283 130 1306 2139 385 1283 1390	3 1685 1497 1003 1824 1171 164 2173 385 1921 1070 1283 2139
